,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,H/A/N,Conference,Opponent,Opponent Conference,Date,Location,Attendance,Non Conference Game,Neutral Site Game,Road Game,Top 25 Opponent,March Madness Opponent,NCON MM,Mid Major Opponent,Opponent Wins,Opponent Losses,Opponent Win Percentage,Opponent Won More than 20,Opponent Lost more than 15,Record Differential,Record Differential Squared,Win Differential Squared,SM,Line,(SM+Line)^2,(SM+Line+10)^2,Cover Spread,Largest Lead,Largest Deficit,Volatility,Lost as Favorite,Won as Underdog,Tournament Caliber Game ,Win Game within 8,Under .500 Opp min 5 games,15+ Win Within .150 WD min 5g,No double digit lead,Above 5 and below 15 leads,Beat line by double digits,Won by 20 against over .500 team,Within 10 line,Line over 20,Over/Under Line,Total Points,Player Points given up,Opp Coach Value,Opp Historical Value,Standard Point,Game Coding,Potential Game Coding Next Season,Personal Score Thought,"THINK ABOUT ON THE ROAD FAVORITES, within 10 line, 20+ line, power conference vs power conference, actually name the conference for opponent, road x conference, add attendance back,  ranked opponents, top 5, top 10, (sm+line+10)^2 vs ranked, lead/deficit both within 15, both l/d between 7-15, wins by top 25 opponent, actively in bracketology?, power non conference road game, add opponent coach rating",SOS Median,SOS Min,SOS Max,SOS STDEV,SOS SUM
,Navy,HOME,Patriot,Rider,MAAC,"Nov 12, 2024","Annapolis, MD",475,1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,-11,-5.5,-272.25,-42.25,0,4,14,56,1,0,0,0,0,0,0,0,0,0,1,0,139.5,169,0,-21.1193705512631,14.921,1,112,21112,10,,-28.4210154832904,-28.4210154832904,-28.4210154832904,-28.4210154832904,-28.4210154832904
,Navy,HOME,Patriot,Campbell,CAA,"November 17, 2024","Annapolis, MD",902,1,0,0,0,0,0,1,2,2,0.5,0,0,-0.166666666666667,-0.0277777777777779,1,-20,-3.5,-552.25,-182.25,0,5,23,115,1,0,0,0,0,0,0,0,0,0,1,0,140.5,152,0,-24.2900786722631,14.921,1,112,21112,20,,-51.7333412311671,-51.7333412311671,-51.7333412311671,-51.7333412311671,-51.7333412311671
Nebraska,,,,,,,,,,,,,,,1,1,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.170775622198,-42.616895032602,13.463658309932,23.3254489509087,-47.494787967066
,Nebraska,HOME,Big Ten,UT Rio Grande Valley,Southland,"Nov 4, 2024","Lincoln, NE","14,305",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,-23.5,-12.25,42.25,0,20,2,40,0,0,0,0,0,1,0,0,0,0,0,1,148.5,154,0,54.7269018373596,2.659,1,112,21112,25,,-13.0754099816264,-13.0754099816264,-13.0754099816264,-13.0754099816264,-13.0754099816264
,Nebraska,HOME,Big Ten,Bethune Cookman,SWAC,"Nov 9, 2024","Lincoln, NE","15,138",1,0,0,0,0,0,1,0,1,0,0,0,1,1,-1,5,-23.5,-342.25,-72.25,0,16,6,96,0,0,0,1,0,0,0,0,0,0,0,1,154.5,121,0,61.6400967397959,2.659,1,112,21112,-25,,-42.616895032602,-42.616895032602,-42.616895032602,-42.616895032602,-42.616895032602
,Nebraska,HOME,Big Ten,Fairleigh Dickinson,NEC,"Nov 13, 2024","Lincoln, NE","14,473",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.666666666666667,0.444444444444445,-1,26,-25.5,0.25,110.25,1,26,1,26,0,0,0,0,0,0,0,0,0,0,0,1,158.5,146,0,61.7042292785959,2.659,1,112,21112,15,,-5.2661412627696,-5.2661412627696,-5.2661412627696,-5.2661412627696,-5.2661412627696
,Nebraska,NEUTRAL,Big Ten,Saint Mary's,WCC,"Nov 17, 2024","Sioux Falls, SD","3,241",1,1,0,0,1,1,1,3,0,1,0,0,0,0,0,-3,3.5,0.25,110.25,1,5,14,70,0,0,0,0,0,0,0,1,0,0,1,0,139.5,151,0,61.7653309931959,2.659,1,312,22312,80,,13.463658309932,13.463658309932,13.463658309932,13.463658309932,13.463658309932
Nebraska Omaha,,,,,,,,,,,,,,,0.75,1.5,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7084799315027,10.224830532256,83.2765673469353,31.3323773624791,156.918357742197
,Nebraska Omaha,AWAY,Summit,Stetson,ASUN,"Nov 7, 2024","DeLand, FL",561,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,3,4.5,56.25,306.25,1,20,3,60,0,1,0,1,0,0,0,0,1,0,1,0,149.5,155,0,10.1255085864,10.356,1,212,22212,35,,36.738745085864,36.738745085864,36.738745085864,36.738745085864,36.738745085864
,Nebraska Omaha,AWAY,Summit,Minnesota,Big Ten,"Nov 9, 2024","Minneapolis, MN",8019,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-1,-4,20.5,272.25,702.25,1,6,6,36,0,0,0,0,0,0,1,1,1,0,0,1,144.5,132,0,17.2851346935333,10.356,1,211,21211,30,,83.2765673469353,83.2765673469353,83.2765673469353,83.2765673469353,83.2765673469353
,Nebraska Omaha,AWAY,Summit,UNLV,Mountain West,"Nov 14, 2024","Las Vegas, NV","4,817",1,0,1,0,0,0,1,1,1,0.5,0,0,0.166666666666667,0.0277777777777779,-1,-11,16.5,30.25,240.25,1,8,13,104,0,0,0,0,0,0,0,1,1,0,0,0,146.5,149,0,17.1123777141333,10.356,1,212,21212,30,,26.6782147771413,26.6782147771413,26.6782147771413,26.6782147771413,26.6782147771413
,Nebraska Omaha,AWAY,Summit,Southern Utah,WAC,"Nov 16, 2024","Cedar City, UT","1,006",1,0,1,0,0,0,1,3,0,1,0,0,-0.5,-0.25,1,-6,7.5,2.25,132.25,1,6,19,114,0,0,0,0,0,0,0,0,0,0,1,0,155.5,152,0,10.3992532256,10.356,1,212,21212,40,,10.224830532256,10.224830532256,10.224830532256,10.224830532256,10.224830532256
Nevada,,,,,,,,,,,,,,,0.75,0.75,,,,,,,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9709839321067,21.0222416102253,58.0300832976378,17.8968506159086,124.994292772076
,Nevada,HOME,Mountain West,Sam Houston St.,CUSA,"Nov 4, 2024","Reno, NV",8023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,-10.5,30.25,240.25,1,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,143.5,166,0,88.1540496956016,32.792,1,112,21112,35,,21.964088496956,21.964088496956,21.964088496956,21.964088496956,21.964088496956
,Nevada,HOME,Mountain West,Washington,Big Ten,"Nov 9, 2024","Reno, NV",8806,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,-4.5,30.25,240.25,1,13,4,52,0,0,0,0,0,0,0,0,1,0,1,0,154.5,116,0,97.4299367257349,32.792,1,111,21111,30,,23.9778793672573,23.9778793672573,23.9778793672573,23.9778793672573,23.9778793672573
,Nevada,HOME,Mountain West,Weber St.,Big Sky,"Nov 13, 2024","Reno, NV",0,1,0,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-1,30,-17.5,156.25,506.25,1,35,4,140,0,0,0,0,0,0,0,0,1,0,0,0,137.5,146,0,97.4637610225349,32.792,1,112,21112,15,,21.0222416102253,21.0222416102253,21.0222416102253,21.0222416102253,21.0222416102253
,Nevada,HOME,Mountain West,Santa Clara,WCC,"Nov 16, 2024","Reno, NV","8,772",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.666666666666667,0.444444444444445,-4,26,-8.5,306.25,756.25,1,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,146.5,144,0,97.4975853193349,32.792,1,112,21112,48,,58.0300832976378,58.0300832976378,58.0300832976378,58.0300832976378,58.0300832976378
New Hampshire,,,,,,,,,,,,,,,0.833333333333333,0.5,,,,,,,-0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.852655849257224,-25.4176841897098,12.6375205234862,13.5545432850317,-12.83058520068
,New Hampshire,AWAY,American East,Massachusetts,A10,"Nov 4, 2024","Amherst, MA","3,147",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-29,16.5,-156.25,-6.25,0,2,34,68,0,0,0,0,0,0,0,0,0,0,0,0,147.5,177,0,19.6861346568222,12.977,1,212,21212,0,,-7.43552665343178,-7.43552665343178,-7.43552665343178,-7.43552665343178,-7.43552665343178
,New Hampshire,AWAY,American East,Connecticut,Big East,"Nov 9, 2024","Hartford, CT","15,684",1,0,1,1,1,1,0,1,0,1,0,0,-0.5,-0.25,0,-39,36.5,-6.25,56.25,0,5,39,195,0,0,0,0,0,0,0,0,0,0,0,1,152.5,145,0,18.1176523486222,12.977,1,221,22221,5,,12.6375205234862,12.6375205234862,12.6375205234862,12.6375205234862,12.6375205234862
,New Hampshire,HOME,American East,Fairfield,MAAC,"Nov 12, 2024","Durham, NH",204,1,0,0,0,0,0,1,0,2,0,0,0,0.333333333333333,0.111111111111111,-1,-6,1.5,-20.25,30.25,0,2,12,24,0,0,0,0,0,0,0,0,0,0,1,0,152.5,118,0,18.1176523486222,12.977,1,112,21112,20,,-1.53205436540267,-1.53205436540267,-1.53205436540267,-1.53205436540267,-1.53205436540267
,New Hampshire,NEUTRAL,American East,Holy Cross,Patriot,"Nov 17, 2024","Providence, RI",237,1,1,0,0,0,0,1,2,2,0.5,0,0,-0.333333333333333,-0.111111111111111,1,-2,3.5,2.25,132.25,1,13,4,52,0,0,0,0,0,0,0,0,0,0,1,0,141.5,146,0,17.9479261934222,12.977,1,312,21312,35,,9.09041681748978,9.09041681748978,9.09041681748978,9.09041681748978,9.09041681748978
,New Hampshire,NEUTRAL,American East,Sacred Heart,MAAC,"Nov 16, 2024","Providence, RI",279,1,1,0,0,0,0,1,0,4,0,0,0,0.2,0.04,-1,-17,-1.5,-342.25,-72.25,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,145.5,143,0,18.0024810290222,12.977,1,312,21312,10,,-25.4176841897098,-25.4176841897098,-25.4176841897098,-25.4176841897098,-25.4176841897098
,New Hampshire,AWAY,American East,Brown,Ivy,"Nov 15, 2024","Providence, RI",631,1,0,1,0,0,0,1,0,2,0,0,0,0.25,0.0625,-1,-18,8.5,-90.25,0.25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,147.5,134,0,18.0600666888222,12.977,1,212,21212,20,,-0.173257333111778,-0.173257333111778,-0.173257333111778,-0.173257333111778,-0.173257333111778
New Haven,,,,,,,,,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,–,0
,New Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
New Mexico,,,,,,,,,,,,,,,0.5,1.25,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0274447521497,-15.3433369102745,76.1887821511567,39.7426358703651,74.9003347451816
,New Mexico,HOME,Mountain West,Nicholls St.,Southland,"Nov 4, 2024","Albuquerque, NM","10,609",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-17.5,-110.25,-0.25,0,12,3,36,0,0,0,1,0,0,0,0,0,0,0,0,151.5,175,0,55.0122089725472,32.806,1,112,21112,5,,-15.3433369102745,-15.3433369102745,-15.3433369102745,-15.3433369102745,-15.3433369102745
,New Mexico,NEUTRAL,Mountain West,UCLA,Big Ten,"Nov 8, 2024","Henderson, NV",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8,4.5,156.25,506.25,1,17,0,0,0,1,0,1,0,0,0,0,1,0,1,0,152.5,136,0,64.7864151156703,32.806,1,321,21321,35,,76.1887821511567,76.1887821511567,76.1887821511567,76.1887821511567,76.1887821511567
,New Mexico,NEUTRAL,Mountain West,Texas A&M Corpus Chris,Southland,"Nov 12, 2024","Henderson, NV","11,160",1,1,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-1,19,-16.5,6.25,156.25,1,21,2,42,0,0,0,0,0,0,0,0,0,0,0,0,159.5,181,0,64.8414551818703,32.806,1,312,21312,20,,6.0204985518187,6.0204985518187,6.0204985518187,6.0204985518187,6.0204985518187
,New Mexico,AWAY,Mountain West,St. John's,Big East,"Nov 17, 2024","New York, NY","12,310",1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,-14,7.5,-42.25,12.25,0,2,16,32,0,0,0,0,0,0,0,0,0,0,1,0,162.5,156,0,64.8964952480703,32.806,1,221,21221,35,,8.0343909524807,8.0343909524807,8.0343909524807,8.0343909524807,8.0343909524807
New Mexico St.,,,,,,,,,,,,,,,1,0.5,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4068615041982,0.487446561173773,22.3262764472227,15.4423847056046,22.8137230083965
,New Mexico St.,AWAY,CUSA,Utah Tech,WAC,"Nov 9, 2024","St. George, UT","1,392",1,0,1,0,0,0,1,0,1,0,0,0,1,1,-1,12,-3.5,72.25,342.25,1,18,3,54,0,0,0,0,0,0,0,0,1,0,1,0,149.5,138,0,36.9278447222667,23.85,1,212,21212,25,,22.3262764472227,22.3262764472227,22.3262764472227,22.3262764472227,22.3262764472227
,New Mexico St.,HOME,CUSA,Texas A&M Corpus Chris,Southland,"Nov 14, 2024","Las Cruces, NM","4,114",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.666666666666667,0.444444444444445,-1,1,-4.5,-12.25,42.25,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,147.5,165,0,40.6565116729333,23.85,1,112,21112,20,,0.487446561173773,0.487446561173773,0.487446561173773,0.487446561173773,0.487446561173773
New Orleans,,,,,,,,,,,,,,,1,1.2,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46882301838,-28.8137159765896,24.81830501838,20.70113165256,23.8795597069304
,New Orleans,AWAY,Southland,Kansas St.,Big 12,"Nov 5, 2024","Manhattan, KS",9155,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-24,31.5,56.25,306.25,1,10,26,260,0,0,0,0,0,0,0,0,1,0,0,1,149.5,154,0,-1.047162162,15.884,1,212,21212,5,,15.81559137838,15.81559137838,15.81559137838,15.81559137838,15.81559137838
,New Orleans,NEUTRAL,Southland,Lindenwood,Ohio Valley,"Nov 14, 2024","Moon Township, PA",N/A,1,1,0,0,0,0,1,1,1,0.5,0,0,-0.5,-0.25,1,8,-2.5,30.25,240.25,1,23,0,0,0,0,0,1,0,0,0,0,1,0,1,0,147.5,156,0,-2.573698162,15.884,1,312,21312,40,,24.81830501838,24.81830501838,24.81830501838,24.81830501838,24.81830501838
,New Orleans,NEUTRAL,Southland,Stonehill,NEC,"Nov 15, 2024","Moon Township, PA",0,1,1,0,0,0,0,1,1,3,0.25,0,0,0.083333333333333,0.00694444444444439,0,-26,2.5,-552.25,-182.25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,141.5,134,0,10.3926245632667,15.884,1,312,21312,10,,-28.8137159765896,-28.8137159765896,-28.8137159765896,-28.8137159765896,-28.8137159765896
,New Orleans,AWAY,Southland,Robert Morris,Horizon,"Nov 17, 2024","Moon Township, PA",206,1,0,1,0,0,0,1,3,2,0.6,0,0,-0.35,-0.1225,4,-11,5.0,-36,16,0,5,14,70,0,0,1,0,0,0,0,1,0,0,1,0,137.5,135,0,7.157226838,15.884,1,212,21212,35,,0.59055626838,0.59055626838,0.59055626838,0.59055626838,0.59055626838
,New Orleans,HOME,Southland,Troy,Sun Belt,"Nov 9, 2024","New Orleans, LA",1028,1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,-17,14.5,-6.25,56.25,0,2,26,52,0,0,0,0,0,0,0,0,0,0,0,0,151.5,139,0,-2.573698162,15.884,1,112,21112,25,,11.46882301838,11.46882301838,11.46882301838,11.46882301838,11.46882301838
Niagara,,,,,,,,,,,,,,,0.5,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.95550385144633,-9.62222462705133,-4.28878307584133,3.77131268792269,-13.9110077028927
,Niagara,AWAY,MAAC,Michigan St.,Big Ten,"Nov 7, 2024","East Lansing, MI","14,797",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,-36,29.5,-42.25,12.25,0,7,38,266,0,0,0,0,0,0,0,0,0,0,0,1,144.5,156,0,14.4066372948667,12.013,1,211,22211,10,,-9.62222462705133,-9.62222462705133,-9.62222462705133,-9.62222462705133,-9.62222462705133
,Niagara,AWAY,MAAC,Detroit Mercy,Horizon,"Nov 10, 2024","Detroit, MI",807,1,0,1,0,0,0,1,1,1,0.5,0,0,0,0,0,-6,2.5,-12.25,42.25,0,12,7,84,0,0,0,0,0,0,0,1,0,0,1,0,147.5,162,0,14.4434924158667,12.013,1,212,21212,25,,-4.28878307584133,-4.28878307584133,-4.28878307584133,-4.28878307584133,-4.28878307584133
Nicholls St.,,,,,,,,,,,,,,,1,0.5,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3256261421184,-22.195630089172,49.566174055484,29.9518380733321,70.0217962505487
,Nicholls St.,AWAY,Southland,New Mexico,Mountain West,"Nov 4, 2024","Albuquerque, NM","10,609",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-7,17.5,110.25,420.25,1,3,12,36,0,0,0,0,0,0,0,0,1,0,0,0,151.5,175,0,26.7616055484,23.227,1,212,22212,25,,49.566174055484,49.566174055484,49.566174055484,49.566174055484,49.566174055484
,Nicholls St.,HOME,Southland,South Alabama,Sun Belt,"Nov 8, 2024","Thibodaux, LA",644,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-6,-5.5,-132.25,-2.25,0,4,9,36,1,0,0,0,0,0,1,0,0,0,1,0,151.5,134,0,24.7258910828,23.227,1,112,21112,35,,-22.195630089172,-22.195630089172,-22.195630089172,-22.195630089172,-22.195630089172
,Nicholls St.,AWAY,Southland,Northern Kentucky,Horizon,"Nov 14, 2024","Highland Heights, KY","2,345",1,0,1,0,0,0,1,0,2,0,0,0,0.333333333333333,0.111111111111111,-1,2,5.5,56.25,306.25,1,19,5,95,0,1,0,1,0,0,0,0,1,0,1,0,141.5,120,0,24.2470208592,23.227,1,212,21212,25,,26.7147138752587,26.7147138752587,26.7147138752587,26.7147138752587,26.7147138752587
,Nicholls St.,AWAY,Southland,Cincinnati,Big 12,"Nov 15, 2024","Cincinnati, OH","10,485",1,0,1,1,0,0,1,2,0,1,0,0,-0.5,-0.25,0,-37,27.5,-90.25,0.25,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,146.5,135,0,26.5231408978,23.227,1,222,21222,0,,15.936538408978,15.936538408978,15.936538408978,15.936538408978,15.936538408978
NJIT,,,,,,,,,,,,,,,0.75,1,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.325147230489,-20.410939703812,23.653167345,20.0138572897937,-23.40806681979
,NJIT,HOME,American East,Penn,Ivy,"Nov 4, 2024","Newark, NJ",545,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,8.5,56.25,306.25,1,17,3,51,0,0,0,0,0,0,0,0,1,0,1,0,144.5,115,0,15.1310345,8.091,1,112,21112,45,,23.653167345,23.653167345,23.653167345,23.653167345,23.653167345
,NJIT,HOME,American East,Loyola MD,Patriot,"Nov 12, 2024","Newark, NJ",555,1,0,0,0,0,0,1,1,1,0.5,0,0,-0.5,-0.25,1,-18,2.5,-240.25,-30.25,0,1,24,24,0,0,0,0,0,0,0,0,0,0,1,0,137.5,118,0,11.4693328586,8.091,1,112,21112,2,,-11.395125671414,-11.395125671414,-11.395125671414,-11.395125671414,-11.395125671414
,NJIT,AWAY,American East,Morgan St.,MEAC,"Nov 16, 2024","Baltimore, MD",127,1,0,1,0,0,0,1,2,2,0.5,0,0,-0.5,-0.25,4,-12,6.5,-30.25,20.25,0,14,12,168,0,0,0,0,0,0,0,1,0,0,1,0,143.5,150,0,11.2420210436,8.091,1,212,21212,25,,-15.255168789564,-15.255168789564,-15.255168789564,-15.255168789564,-15.255168789564
,NJIT,AWAY,American East,Villanova,Big East,"Nov 8, 2024","Villanova, PA","6,501",1,0,1,0,0,0,0,1,1,0.5,0,0,-0.5,-0.25,1,-37,22.5,-210.25,-20.25,0,5,37,185,0,0,0,0,0,0,0,0,0,0,0,1,138.5,145,0,11.7148296188,8.091,1,211,21211,5,,-20.410939703812,-20.410939703812,-20.410939703812,-20.410939703812,-20.410939703812
Norfolk St.,,,,,,,,,,,,,,,1,1,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9167669425407,0.050372541079333,58.085577147518,29.8536183387941,75.052716631138
,Norfolk St.,HOME,MEAC,James Madison,Sun Belt,"Nov 9, 2024","Norfolk, VA","3,170",1,0,0,0,1,1,1,1,0,1,0,0,0,0,-1,14,2.5,272.25,702.25,1,15,6,90,0,1,0,0,0,0,0,1,1,0,1,0,144.5,152,0,40.1294147518,39.633,1,112,22112,40,,58.085577147518,58.085577147518,58.085577147518,58.085577147518,58.085577147518
,Norfolk St.,AWAY,MEAC,William & Mary,CAA,"Nov 12, 2024","Williamsburg, VA",2210,1,0,1,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-4,-11,1.5,-90.25,0.25,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,156.5,157,0,62.8207541079333,39.633,1,212,21212,20,,0.050372541079333,0.050372541079333,0.050372541079333,0.050372541079333,0.050372541079333
,Norfolk St.,AWAY,MEAC,Hampton,CAA,"Nov 16, 2024","Hampton, VA","6,539",1,0,1,0,0,0,1,1,2,0.333333333333333,0,0,0.416666666666667,0.173611111111111,-4,9,-2.5,42.25,272.25,1,18,6,108,0,0,0,0,0,0,0,0,1,0,1,0,138.5,125,0,62.7722609207333,39.633,1,212,21212,40,,16.9167669425407,16.9167669425407,16.9167669425407,16.9167669425407,16.9167669425407
North Alabama,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,-0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.857330678042,12.9465872785818,97.498336034298,45.5487269511666,136.302253990922
,North Alabama,AWAY,ASUN,Air Force,Mountain West,"Nov 4, 2024","Colorado Springs, CO",1212,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,5.5,462.25,992.25,1,29,0,0,0,1,0,0,0,1,0,0,1,0,1,0,140.5,130,0,12.1167034298,14.617,1,212,21212,60,,97.498336034298,97.498336034298,97.498336034298,97.498336034298,97.498336034298
,North Alabama,HOME,ASUN,Samford,Southern,"Nov 15, 2024","Florence, AL","2,732",1,0,0,0,1,1,1,2,1,0.666666666666667,0,0,0.333333333333333,0.111111111111111,-1,-1,1.5,0.25,110.25,1,2,20,40,0,0,0,0,0,0,0,0,0,0,1,0,162.5,193,0,16.9222500804,14.617,1,112,22112,25,,12.9465872785818,12.9465872785818,12.9465872785818,12.9465872785818,12.9465872785818
,North Alabama,HOME,ASUN,Tennessee Martin,Ohio Valley,"Nov 11, 2024","Florence, AL","2,212",1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,18,-8.5,90.25,380.25,1,25,4,100,0,0,0,0,0,1,0,0,1,0,1,0,150.5,156,0,16.6939678042,14.617,1,112,21112,20,,25.857330678042,25.857330678042,25.857330678042,25.857330678042,25.857330678042
North Carolina,,,,,,,,,,,,,,,1,0.666666666666667,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7010033805831,-25.9135326194169,70.3160711469229,48.3092416713863,74.1035419080891
,North Carolina,HOME,ACC,Elon,CAA,"Nov 4, 2024","Chapel Hill, NC","17,242",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,-27.5,-182.25,-12.25,0,16,2,32,0,0,0,0,0,0,0,0,0,0,0,1,N/A,166,0,54.7367380583111,56.898,1,112,21112,15,,-25.9135326194169,-25.9135326194169,-25.9135326194169,-25.9135326194169,-25.9135326194169
,North Carolina,AWAY,ACC,Kansas,Big 12,"Nov 8, 2024","Lawrence, KS","15,300",1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,-3,7.5,20.25,210.25,1,5,20,100,0,0,0,0,0,0,0,0,1,0,1,0,160.5,181,0,54.7367380583111,56.898,1,222,22222,80,,29.7010033805831,29.7010033805831,29.7010033805831,29.7010033805831,29.7010033805831
,North Carolina,HOME,ACC,American,Patriot,"Nov 15, 2024","Chapel Hill, NC","19,555",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.166666666666667,0.0277777777777779,0,52,-24.5,756.25,1406.25,1,52,5,260,0,0,0,0,0,1,0,0,1,0,0,1,148.5,162,0,54.6402369145111,56.898,1,112,21112,15,,70.3160711469229,70.3160711469229,70.3160711469229,70.3160711469229,70.3160711469229
North Carolina A&T,,,,,,,,,,,,,,,0.666666666666667,2,,,,,,,1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.558028454068,36.18808531352,49.170117562858,7.07586978913577,132.916231330446
,North Carolina A&T,AWAY,CAA,Wake Forest,ACC,"Nov 7, 2024","Winston-Salem, NC",8829,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-16,26.5,110.25,420.25,1,7,20,140,0,0,0,0,0,0,0,0,1,0,0,1,154.5,144,0,-1.3149545932,4.181,1,211,21211,20,,47.558028454068,47.558028454068,47.558028454068,47.558028454068,47.558028454068
,North Carolina A&T,AWAY,CAA,George Washington,A10,"Nov 12, 2024","Washington, DC","1,598",1,0,1,0,0,0,1,2,0,1,0,0,-0.5,-0.25,1,-5,11.5,42.25,272.25,1,3,14,42,0,0,0,0,0,0,0,0,1,0,0,0,157.5,165,0,-1.275068648,4.181,1,212,21212,22,,36.18808531352,36.18808531352,36.18808531352,36.18808531352,36.18808531352
,North Carolina A&T,AWAY,CAA,The Citadel,Southern,"Nov 17, 2024","Charleston, SC",913,1,0,1,0,0,0,1,3,1,0.75,0,0,-0.416666666666667,-0.173611111111111,4,9,3.5,156.25,506.25,1,11,7,77,0,1,0,0,0,0,0,1,1,0,1,0,147.5,155,0,-8.0294437142,4.181,1,212,21212,53,,49.170117562858,49.170117562858,49.170117562858,49.170117562858,49.170117562858
North Carolina Central,,,,,,,,,,,,,,,1,1.5,,,,,,,2.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7060102006232,-12.4034283424403,40.7786023450257,19.0612774740408,110.788802387193
,North Carolina Central,HOME,Summit,Gardner Webb,Big South,"Nov 8, 2024","Durham, NC",437,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-6,-1.5,-56.25,6.25,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,142.5,170,0,27.9841657559667,16.988,1,112,21112,30,,-12.4034283424403,-12.4034283424403,-12.4034283424403,-12.4034283424403,-12.4034283424403
,North Carolina Central,AWAY,MEAC,George Mason,A10,"Nov 4, 2024","Fairfax, VA","3,207",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-17,15.5,-2.25,72.25,0,3,21,63,0,0,0,0,0,0,0,0,0,0,0,0,138.5,133,0,29.5501024705667,16.988,1,212,21212,10,,6.39987502470567,6.39987502470567,6.39987502470567,6.39987502470567,6.39987502470567
,North Carolina Central,AWAY,MEAC,High Point,Big South,"Nov 12, 2024","High Point, NC","2,896",1,0,1,0,0,0,1,2,0,1,0,0,-1,-1,4,-16,16.5,0.25,110.25,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,158.5,136,0,27.9477958655667,16.988,1,212,21212,0,,30.6017329586557,30.6017329586557,30.6017329586557,30.6017329586557,30.6017329586557
